study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
conditional_transition_study,4,conditional_x0.5,0.5,1,6117da31b0dff078c89a24bb403006e3c4b6951ac9747ba7dbd18883385233e5,1000.0,50000.00000000077,203656,203656,30,0.03,599.9999999999907,0.00015087106681896127,18.104528018275353,16.89562633470632,30.5057276788808,51.478555189911276,114261.50486730898,283641.582396689,5,6.0,0.5833333333333334,26,4,0,0,100,0.0010007959226450746,5.9436808561073915e-05,16.125
conditional_transition_study,4,conditional_x0.5,0.5,2,88c37ef050d067cb19a7a61352479404c0a5439fd40e0aedc822952c4e022864,1000.0,50000.00000000068,203159,203159,27,0.027,539.9999999999927,0.0001862116933538669,24.828225780515588,20.603086123242974,44.77033759341576,76.26639684452675,130727.27493742362,286029.4609227319,5,5.4,3.2962962962962963,26,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,17.5
conditional_transition_study,4,conditional_x0.5,0.5,3,2518f5c32513ef2107ef65c0ed0026acb450e60dff13b5b342187438636321d7,1000.0,50000.00000000046,203759,203759,12,0.012,239.99999999999778,5.9449758158645835e-05,17.834927447593753,10.562398239315371,39.11956340989564,41.052587850019336,298151.9686244882,846453.2815747391,5,2.4,1.7916666666666667,12,0,0,0,100,0.000997249832160345,6.160850492514242e-05,21.57800000000043
conditional_transition_study,5,conditional_x0.75,0.75,1,9279abfdc5876213843c8468bddbe3938b1ff6858a9ca9bd26a888618614b216,1000.0,50000.00000000134,203477,203477,21,0.021,419.99999999998875,0.00012081415052788847,20.71099723335231,13.641989556141198,54.632520558545366,75.21147841890343,161956.28690837594,356789.55729300785,5,4.2,0.4047619047619047,21,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,19.0
conditional_transition_study,5,conditional_x0.75,0.75,2,469e67e6cfb30e09b5a22638c851eda0e6c49c0b6bc55b7ebb925b074b59dc98,1000.0,50000.000000001295,203557,203557,35,0.035,699.9999999999819,0.00023499838514199736,24.1712624717483,20.770869307685643,47.921722853416576,116.49802543176338,100088.07326923464,245911.81235292775,5,7.0,0.7857142857142857,35,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,19.390000000000327
conditional_transition_study,5,conditional_x0.75,0.75,3,7ed0ea4e56d3c960577324ea2d659dc0b6b62cd56644386f75a62e6cda331aff,1000.0,50000.00000000069,203725,203725,26,0.026,519.9999999999928,0.00012431628600895946,17.213024216625154,12.251976603991352,37.52544545568526,43.83847814658657,130540.53248092279,298059.02191360085,5,5.2,1.3846153846153846,26,0,0,0,100,0.000997249832160345,6.160850492514242e-05,19.125
conditional_transition_study,6,conditional_x1,1,1,6b2e42b008b265f65aa1e4ffcd51288a41582a20d8db5f476b31a8f406ed2e0b,1000.0,50000.000000000466,203882,203882,21,0.021,419.9999999999961,0.00014011035864823498,24.01891862541171,22.32866358058527,43.18227368488442,59.58510858891532,159086.52608107842,444485.4991385462,5,4.2,0.6428571428571429,19,1,1,0,100,0.0010007959226450746,5.9436808561073915e-05,18.60899999999947
conditional_transition_study,6,conditional_x1,1,2,0d81b79a82a0b6b6333de161bb1fae797417dc8c8dd581d02c6811789ded120f,1000.0,50000.00000000084,203476,203476,32,0.032,639.9999999999893,0.00023092328149889202,25.97886916862535,20.616627878393047,57.204243049840464,113.22871699137613,107227.15737585849,270619.5057979932,5,6.4,1.53125,27,5,0,0,100,0.0009799800507877046,5.560061326941382e-05,18.436999999999898
conditional_transition_study,6,conditional_x1,1,3,8f71cbbf0c93fc30ee73a8738c808a67034503c5a2369d188bd8f7d91f9794f1,1000.0,49999.99999999945,203998,203998,12,0.012,240.00000000000264,4.935536238516862e-05,14.806608715550587,12.97995253233239,35.77454179121415,39.28813926479779,297033.6005524628,491394.7257969952,4,2.5,1.4666666666666666,12,0,0,0,100,0.000997249832160345,6.160850492514242e-05,18.640000000000327
conditional_transition_study,7,conditional_x1.5,1.5,1,3f9bbcbc37aa9d5a7d9b9dfa0de3f9fbcf2424cddda02b6364a40e414a81fe9f,1000.0,50000.00000000044,204031,204031,25,0.025,499.9999999999956,0.00013556412742210744,19.521234348783473,14.977206043666229,38.47247350381222,86.28822625707835,137768.33958381112,316557.2917999187,5,5.0,0.7,24,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,16.82800000000043
conditional_transition_study,7,conditional_x1.5,1.5,2,25a462fd19f0bfcd10569e3dfde7b0ae0b55201176c0ed82a299b1c42d89414b,1000.0,50000.00000000061,204408,204408,28,0.028,559.9999999999932,0.00015165603117258796,19.49863257933274,12.943987922277302,50.41668779947796,79.20321224094369,124413.3245155019,293496.1387588688,5,5.6,0.9464285714285715,27,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,19.15599999999995
conditional_transition_study,7,conditional_x1.5,1.5,3,3219460375bab0629ac8dd8f5e074ec5e586cf19332d49258132ca0578f47d5d,1000.0,50000.00000000076,204435,204435,23,0.023,459.999999999993,0.00010174025019992162,15.924560900857298,14.698142955545336,33.600916889309886,36.07004767312901,147266.063246439,325566.4415294229,5,4.6,0.28260869565217395,22,1,0,0,100,0.000997249832160345,6.160850492514242e-05,13.889999999999418
conditional_transition_study,8,conditional_x2,2,1,452d42e681a71af346d0004fd9ca313aac18cfc3b95351a1621d116a054b6844,1000.0,49999.9999999996,204664,204664,28,0.028,560.0000000000044,0.00021497605527206662,27.639778534979996,24.034943030565046,46.841411274764695,122.73755546321627,116739.71023903586,291329.5848673391,4,6.0,4.777777777777778,28,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,8.280999999999949
conditional_transition_study,8,conditional_x2,2,2,7d4739b0e4a497ac4007aa7460a244cce4b7d1ce8c84acf5428dc1999dafa2b7,1000.0,50000.00000000194,204652,204652,22,0.022,439.9999999999829,6.013323934350309e-05,9.83998461984596,8.092406821378972,19.093417873970257,30.258008762495592,162566.69345518714,415434.74266099633,5,4.4,1.4318181818181817,21,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,7.844000000000051
conditional_transition_study,8,conditional_x2,2,3,1cfe6d763ab5a0491ca9f203ebd84ed41b724344ba147bc52df1aec0580a2e40,1000.0,50000.000000000124,205207,205207,28,0.028,559.9999999999986,0.00012070871663742259,15.51969213909719,10.412315020570531,35.444664765335624,39.668536646524444,128131.65017014548,267549.50128040445,5,5.6,2.553571428571429,28,0,0,0,100,0.000997249832160345,6.160850492514242e-05,8.57800000000043
conditional_transition_study,9,conditional_x4,4,1,2987e06b811fe65588c19dbabe0835bbfc0852b5f45de45f06b0e177f99f0d78,1000.0,50000.000000000065,205736,205736,27,0.027,539.9999999999993,0.00014231056832828066,18.974742443770758,13.297256276477128,36.85928509281949,48.74441924551502,132389.26673128622,333095.0378054371,5,5.4,1.9074074074074074,25,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,8.311999999999898
conditional_transition_study,9,conditional_x4,4,2,2c676e4a9455afb0b76075d3716f67540da18d824be5f0d5e7cdba4b0a74b8c3,1000.0,50000.00000000259,205964,205964,25,0.025,499.9999999999741,0.00011531026225274318,16.60467776439502,12.687382761621848,33.84561810026644,59.35827958135633,137897.30406121642,344052.2943494488,5,5.0,0.8,22,3,0,0,100,0.0009799800507877046,5.560061326941382e-05,7.265999999999622
