study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
mileage_window_study,0,100_miles,100,1,8ce3e55ae9683303811b90c98ed87a1df0f30c607b08f8f78697c06ccf8150a2,2000.0,100000.00000000584,407580,407580,36,0.018,359.999999999979,9.171010523724463e-05,18.342021047448927,15.021284943795763,32.15611375006847,62.152697924291715,196374.60012334876,488511.2162128845,1000,0.036,0.964964964964965,34,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,2.469000000000051
mileage_window_study,0,100_miles,100,2,379375fb1869073fce2e1bac2b2c1e03c6faca1e291f8232ca7153e79db3f4c8,2000.0,100000.00000000345,407679,407679,44,0.022,439.9999999999848,0.0001398196484791596,22.879578842044296,16.771905646659434,46.0548835405265,101.20290002552792,149612.6367490627,411354.5536369196,1000,0.044,1.1389571389571391,43,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,2.54700000000048
mileage_window_study,0,100_miles,100,3,420cc1b1dc4df57e8d2de51a5ec538b86d437012743e01e3d5f747f5be8df987,2000.0,100000.0000000035,408235,408235,42,0.021,419.9999999999853,0.0001334589711681474,22.87868077168241,16.175784337028745,55.77385084768756,92.31681306799874,171103.30024563023,370404.1403238077,1000,0.042,1.101959101959102,40,2,0,0,100,0.000997249832160345,6.160850492514242e-05,2.436999999999898
mileage_window_study,1,250_miles,250,1,204db8754b4135d236b975947b35ebee0741e3b6f48cede8508998274502c10e,2000.0,100000.00000000584,407580,407580,36,0.018,359.999999999979,9.171010523724463e-05,18.342021047448927,15.021284943795763,32.15611375006847,62.152697924291715,196374.60012334876,488511.2162128845,400,0.09,1.0236702868281815,34,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,2.6719999999995707
mileage_window_study,1,250_miles,250,2,35d24f7b8dc7076c23991bf2ebaea108df9b9535319d524ef0b25b3779c83783,2000.0,100000.00000000345,407679,407679,44,0.022,439.9999999999848,0.0001398196484791596,22.879578842044296,16.771905646659434,46.0548835405265,101.20290002552792,149612.6367490627,411354.5536369196,400,0.11,1.1656413761676918,43,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,2.6409999999996217
mileage_window_study,1,250_miles,250,3,7532f1ed618dd8c6090d408be9fb81b6672783f7ddc03f9caa78b4a811f54b78,2000.0,100000.0000000035,408235,408235,42,0.021,419.9999999999853,0.0001334589711681474,22.87868077168241,16.175784337028745,55.77385084768756,92.31681306799874,171103.30024563023,370404.1403238077,400,0.105,1.3746270437999761,40,2,0,0,100,0.000997249832160345,6.160850492514242e-05,2.5159999999996217
mileage_window_study,2,500_miles,500,1,785b7bf7e25eefa6d09faa34a43e0dc3f8971ca2deb949eb81531ca4c09bd914,2000.0,100000.00000000584,407580,407580,36,0.018,359.999999999979,9.171010523724463e-05,18.342021047448927,15.021284943795763,32.15611375006847,62.152697924291715,196374.60012334876,488511.2162128845,200,0.18,1.047459519821329,34,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,2.467999999999847
mileage_window_study,2,500_miles,500,2,ea9f6cc07c8c86dc0389a1f0850f7cbabb32f59c4fe40e7fbc8300e7c18d9ecc,2000.0,100000.00000000345,407679,407679,44,0.022,439.9999999999848,0.0001398196484791596,22.879578842044296,16.771905646659434,46.0548835405265,101.20290002552792,149612.6367490627,411354.5536369196,200,0.22,1.1493832800365462,43,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,2.625
mileage_window_study,2,500_miles,500,3,d56abb68f38d520d9b11c35f08b54a81efc79114ee1b6363edb6ec2ecb085ec4,2000.0,100000.0000000035,408235,408235,42,0.021,419.9999999999853,0.0001334589711681474,22.87868077168241,16.175784337028745,55.77385084768756,92.31681306799874,171103.30024563023,370404.1403238077,200,0.21,1.2725532424024886,40,2,0,0,100,0.000997249832160345,6.160850492514242e-05,2.842999999999847
mileage_window_study,3,1000_miles,1000,1,bbea4203128f254ebaf712fd41233045eebfb3d3e0dd47660a3022fc8688a694,2000.0,100000.00000000584,407580,407580,36,0.018,359.999999999979,9.171010523724463e-05,18.342021047448927,15.021284943795763,32.15611375006847,62.152697924291715,196374.60012334876,488511.2162128845,100,0.36,0.9270482603815937,34,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,2.375
