study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
minimum_duration_study,3,0.5_seconds,0.5,2,8bfa786a863a63a1d1b4cbd2582f20149cb4510de3b1613912fd56a6d5c9282e,1000.0,49999.99999999968,203480,203480,31,0.031,620.000000000004,0.00014415200625247153,16.740232984157984,16.295720954891294,31.350247170659713,42.72975077852607,106046.12580302004,308301.8090068848,4,6.25,2.6,30,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.2030000000004293
minimum_duration_study,3,0.5_seconds,0.5,3,d9ce7a8a45cb5191dcfcfcb959d60768c95e0f1c5f87a975930d72931fb54e3a,1000.0,49999.9999999996,204145,204145,21,0.021,420.00000000000335,0.0001557124940977317,26.693570416754007,13.51962439226918,71.2258973068092,121.99726483318955,171141.31016753966,390145.637916754,4,4.5,1.2592592592592593,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.3280000000004293
minimum_duration_study,4,1_seconds,1,1,f443d265ed0c0eb85ec5c788f65b327dcbb244174551548099560c755824da4d,1000.0,50000.00000000256,203641,203641,20,0.02,399.9999999999795,0.00010931980477737347,19.677564859927223,17.06478107406292,35.22394707105125,62.152697924291715,170738.7334150675,404848.88046831195,5,4.0,0.875,19,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.3119999999998981
minimum_duration_study,4,1_seconds,1,2,cadd912426a50da068982da4e4bc80904b86688dfdaa5f1187b84c9fbe594aa4,1000.0,50000.000000000495,203588,203588,19,0.019,379.99999999999625,0.0001252969956036274,23.7404833775294,20.138240986038,45.649132425989954,70.38747008901555,169609.16279335678,381725.9279384272,5,3.8,0.5789473684210527,19,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.4369999999998981
minimum_duration_study,4,1_seconds,1,3,e72666b340010587819958029cb2438b37e487f13160ed2f4905356747122bb6,1000.0,50000.000000001164,204129,204129,21,0.021,419.9999999999902,0.00016539207464976547,28.352927082816937,19.74707221472636,62.151035813614726,92.31681306799874,167876.91833829816,319515.83062462625,5,4.2,0.16666666666666666,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.4530000000004293
minimum_duration_study,5,2_seconds,2,1,0d185e494319058fcd001fef2f622ab74d010e59905abd2c2d6b7727de3e4083,1000.0,50000.000000001324,203873,203873,17,0.017,339.999999999991,0.00011889562459107159,25.177896972226925,17.459597686422057,46.71375724446844,69.80281181412283,211188.0375865937,533407.6489065444,5,3.4,2.1470588235294117,17,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.2960000000002765
minimum_duration_study,5,2_seconds,2,2,93c3ad52e6e41e1f221bd5e9552c92a817f81237d5b9482282b87366f0734652,1000.0,50000.00000000087,203539,203539,27,0.027,539.9999999999906,0.00017630094186169446,23.506792248225928,19.48876584880054,39.6106953096576,112.60020599525888,130228.2685278294,364123.04008400196,5,5.4,0.611111111111111,27,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.1719999999995707
minimum_duration_study,5,2_seconds,2,3,b1a44a567f3a8203249198bf8cc8cde0afa4c67d213f59cd6252e1a0970d9d97,1000.0,50000.0000000014,204089,204089,26,0.026,519.9999999999854,0.00012639238590764307,17.500484202596734,18.541886596940458,32.312749391421676,62.71959339547902,129621.27101410746,366410.46392290166,5,5.2,2.8269230769230766,24,2,0,0,100,0.000997249832160345,6.160850492514242e-05,1.0630000000001019
minimum_duration_study,6,5_seconds,5,1,dd4b446e473869a90608ac987647e59595925d5a0ab61a95a743bfe7ddec0379,1000.0,50000.00000000337,203425,203425,32,0.032,639.9999999999569,0.00018126612057006342,20.392438564132135,22.35557825770229,31.78052082215436,50.484095476567745,111995.77157856149,282289.4212612742,5,6.4,1.453125,30,2,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.1880000000001019
minimum_duration_study,6,5_seconds,5,2,8bee67ffe2c73c9580eba621b6a0ff49c0e57d39023adfabe4f02cfc78767466,1000.0,50000.00000000469,203345,203345,22,0.022,439.9999999999587,9.489274857132436e-05,15.52790431167126,10.865518765116576,29.58154116577935,71.48079090286046,159092.84814935154,270083.2237996848,5,4.4,0.5227272727272726,22,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.2039999999997235
