study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
layer_mean_duration_study,11,temporal_modifications_x0.4,0.4,1,c5df1bf3d68c806d34a61c52fcd595e007fc83f30ec0d9e160d459b72d3f8d67,1000.0,50000.00000000058,211074,211074,30,0.03,599.9999999999931,0.00017313522616372817,20.776227139647382,17.72726184478961,41.555881547275945,60.581489734817296,112882.24784295695,280880.2476395995,5,6.0,0.4166666666666667,30,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.094000000000051
layer_mean_duration_study,11,temporal_modifications_x0.4,0.4,2,72ac3e20abe246801a5a0a8d401e82715703978432d4b0dca52a03c00386a230,1000.0,50000.00000000009,211150,211150,23,0.023,459.9999999999992,0.00011520402799203415,18.031934816144474,13.562938419519924,29.562616025656464,84.93752979824785,143403.4666440553,400861.76019703783,5,4.6,0.5,23,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9210000000002765
layer_mean_duration_study,11,temporal_modifications_x0.4,0.4,3,e8bfe35dae540931962da52372768304ff7a54153ef5375494e45b6f3293b15e,1000.0,50000.0000000006,211604,211604,19,0.019,379.99999999999545,9.488007378169439e-05,17.9772771375842,12.296485458035022,37.799588088877485,55.03579870657995,187918.21439762064,324709.591065155,5,3.8,1.236842105263158,19,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.0780000000004293
layer_mean_duration_study,12,temporal_modifications_x0.55,0.55,1,e3e7606f8c045c557319372c08e93523f92b985b4d585166b9aaad5f29f3f33f,1000.0,50000.000000000015,207743,207743,31,0.031,619.9999999999998,0.00019918715204529387,23.131411205259933,17.62350966007216,53.17712205881253,100.8269759491086,113586.98147371027,307057.8032231354,5,6.2,2.4516129032258065,30,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.155999999999949
layer_mean_duration_study,12,temporal_modifications_x0.55,0.55,2,270c796241efd98a458c2caf1a6115f8385cc3750dc5547741a456c211860d7f,1000.0,50000.00000000157,207461,207461,18,0.018,359.9999999999887,9.755219485828497e-05,19.510438971656995,16.67940492159687,44.77477556146514,52.34718009084463,192740.2628340225,321079.4902839167,5,3.6,1.1944444444444444,18,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9839999999994689
layer_mean_duration_study,12,temporal_modifications_x0.55,0.55,3,87a76ec77fc647a9dfe08fdacf97341db77247f401373502894b5e349bf61367,1000.0,50000.00000000113,208231,208231,20,0.02,399.99999999999096,9.837841561435197e-05,17.708114810583357,17.723235477868002,30.956867689033984,40.84264035522938,174841.26279028988,305992.7329271768,5,4.0,2.375,20,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9369999999998981
layer_mean_duration_study,13,temporal_modifications_x0.7,0.7,1,22d29e36749fa540413cfcc5ec53e170ed442280fe2d3618fdbce798fe396413,1000.0,50000.000000000575,205994,205994,29,0.029,579.9999999999934,0.0001568838034387439,19.47523077170614,17.2316301940009,42.005842548795044,56.53657433406079,120780.7922872545,275815.3373321523,5,5.8,0.37931034482758624,29,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.8280000000004293
layer_mean_duration_study,13,temporal_modifications_x0.7,0.7,2,1e750cb827a0df76e5a4039d681c0217446bda528c5d1beb58e7e16b607a5658,1000.0,50000.00000000068,205829,205829,25,0.025,499.99999999999324,0.0001582352530035213,22.785876432507067,17.689451433485374,54.097576794540515,61.83589385729283,119161.8229779243,272212.4496978036,5,5.0,0.8,25,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.0460000000002765
layer_mean_duration_study,13,temporal_modifications_x0.7,0.7,3,74835d4f7e45071e217c48f28a0fe4efeeca88ac45f9949da0cef587dbf39aa7,1000.0,49999.999999999935,206202,206202,14,0.014,280.0000000000004,8.15184310766684e-05,20.961882276857587,10.815369731455576,44.5208900531434,102.02715439908206,219962.17889568125,401248.846490835,4,3.25,1.1025641025641026,13,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9530000000004293
layer_mean_duration_study,14,temporal_modifications_x0.85,0.85,1,50af70293b2c0bbdb2c3fd3a8e89bfdd7fc128729c0c10d171d32617c5969beb,1000.0,50000.00000000048,204689,204689,16,0.016,319.99999999999693,0.00013542367784981455,30.470327516208272,20.82558350195177,64.83152073058591,131.3897804293083,213398.1979172469,416738.27263921796,5,3.2,0.84375,16,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.0
layer_mean_duration_study,14,temporal_modifications_x0.85,0.85,2,26c2cbd77444b4a95e13c892bb7f5557cd599e1fb9871e536b80f0b5c9baa71c,1000.0,50000.00000000049,204840,204840,30,0.03,599.9999999999941,0.000157817055495815,18.9380466594978,13.820746250450611,36.80427209951452,62.06074715266004,116553.37813043535,278432.9259651185,5,6.0,1.0,30,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9690000000000509
layer_mean_duration_study,14,temporal_modifications_x0.85,0.85,3,c5397dccd4c00a62b3360fe37ad820be664e70f6ff480dd53d72d50cac1b8941,1000.0,50000.00000000141,205107,205107,23,0.023,459.99999999998704,0.00011547484415499235,18.074323432955325,11.87097252253443,42.31946694259533,51.12198552582413,115164.1994508566,290567.20831505745,5,4.6,2.565217391304348,23,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9840000000003783
