study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
element_class_percentages_study,0,rare_elements_6pct,6,1,97f1d2f9b01ccac8a061f4c3a28cd2e47959b8573117a436f4929e3646716ab9,1000.0,50000.00000000208,203714,203714,599,0.599,11979.999999999502,0.004061609614939389,24.41034159229015,18.294194754213095,52.924675061786566,137.7334971849632,6007.723039090063,17877.171302373394,5,119.8,4.233722871452421,503,87,9,0,100,0.031796809970617276,0.0017019942853377804,1.0320000000001528
element_class_percentages_study,0,rare_elements_6pct,6,2,8911d78c4b42abc37b776d153c7de2e38b011213b0d4610f38cf2f68836be40a,1000.0,50000.00000000103,203823,203823,927,0.927,18539.999999999618,0.005101248052086791,19.810672046938993,15.425817039329559,42.4426028387641,147.53621118934825,3881.820570763738,10854.116976251353,5,185.4,0.26321467098166124,804,116,7,0,100,0.038020063367347805,0.0016048064265190883,0.9219999999995707
element_class_percentages_study,0,rare_elements_6pct,6,3,d3a8317be2796b46ba8290df56dfb817db262de948ae772aff4d3b0932488dcf,1000.0,50000.000000000706,204100,204100,882,0.882,17639.999999999753,0.005419410889252015,22.120044445926595,16.304543162113987,47.43487168432911,136.03103594994172,4054.1253923538516,11005.41855942863,5,176.4,3.1933106575963714,793,81,7,1,100,0.040031930012240646,0.0016649740451016588,1.0469999999995707
element_class_percentages_study,1,rare_elements_8pct,8,1,9c7be82bf888115b288680f8f400fb8b27b4caba8ad7d12cae6f1d3afab3545d,1000.0,50000.00000000148,203913,203913,273,0.273,5459.999999999839,0.0016375341589708397,21.59385704137371,17.009406461846083,44.81072487020866,112.62398923002183,13183.76794421783,35516.36657536212,5,54.6,1.2417582417582416,253,19,1,0,100,0.011271121356001404,0.0006038707498324242,0.9369999999998981
element_class_percentages_study,1,rare_elements_8pct,8,2,23790f906a669540216fc60ea782c80f8c865241feb62dec65470e4202ea1088,1000.0,50000.00000000093,203894,203894,283,0.283,5659.9999999998945,0.002163296334027453,27.518963966426966,19.674572865478694,61.32414166769013,162.4634733402636,12545.208868453383,31143.951314293437,5,56.6,1.5600706713780919,256,26,1,0,100,0.013553085623423316,0.0006396886438710337,1.0150000000003274
element_class_percentages_study,1,rare_elements_8pct,8,3,caa8e41819657eee01c6698215f08990e8cb5c4568e7f315c4e7a049aec58f64,1000.0,50000.0000000019,204241,204241,275,0.275,5499.999999999792,0.0014346161652751845,18.78042979996605,13.160642349161208,40.36914451327174,118.11384931532666,13088.680320331683,30467.48039327636,5,55.0,1.1636363636363636,251,24,0,0,100,0.011462453767115757,0.0005381003039786584,0.9220000000004802
element_class_percentages_study,2,rare_elements_10pct,10,1,58badebd7a91073d63cbb20114a2d07a044a520e3aea732047784d2cc91e1a84,1000.0,50000.00000000031,203621,203621,234,0.234,4679.999999999971,0.0013070854041003733,20.10900621692882,16.1397792660282,41.465984802856134,104.6855183460284,15384.573809140018,40288.418632467474,5,46.8,0.7307692307692308,221,11,2,0,100,0.00837312906985241,0.000496889488100802,0.8119999999998981
element_class_percentages_study,2,rare_elements_10pct,10,2,4f0e0fa29820937667e849c09f95712c54cd9c5c7bb74d469d121f7cec4b9c16,1000.0,50000.00000000101,203960,203960,241,0.241,4819.999999999903,0.0013587873996072635,20.297239164257878,13.629271255806088,46.68093112343922,102.63232130231336,14646.893507664994,38592.65514015313,5,48.2,0.15975103734439833,223,16,2,0,100,0.00990171565225865,0.0005169194287021959,0.9839999999994689
element_class_percentages_study,2,rare_elements_10pct,10,3,4bc8f7920ab334353df94f62096b2c31c8c759a76e9f9c84f5a5077375ac376c,1000.0,50000.00000000237,204119,204119,245,0.245,4899.999999999768,0.001264001088033505,18.57307721192089,13.718358776299283,38.62199856685474,117.09512272087159,14669.891041448363,35749.728712004326,5,49.0,0.6224489795918368,228,17,0,0,100,0.00890652615238196,0.0005278616953452433,0.9220000000004802
element_class_percentages_study,3,rare_elements_15pct,15,1,1e19ad7fd2f9a6fdd921938e291b25d25349c52d696cad151ef8c00603b981bd,1000.0,50000.00000000168,203898,203898,35,0.035,699.9999999999765,0.00015663169917021251,16.110689057507575,14.574403697974049,28.944132861495017,37.947678050084505,93928.93214861561,228148.53608459042,5,7.0,0.35714285714285715,31,4,0,0,100,0.0020292563238815567,0.00011161656598829781,1.0470000000004802
element_class_percentages_study,3,rare_elements_15pct,15,2,506bb6477a20246f1d94788a565592ccb43393cdc096ff94b7e6d2a24a07773b,1000.0,50000.00000000108,203823,203823,54,0.054,1079.9999999999768,0.0004274289872517981,28.49526581678654,22.122977978433482,49.567846780805866,146.97356815380044,64279.77760166754,146632.15624668114,5,10.8,0.7592592592592592,52,2,0,0,100,0.00209841059359244,0.00011691354366435794,0.9070000000001528
element_class_percentages_study,3,rare_elements_15pct,15,3,8cee03758cd1a02ef01437a12faac08f58cc772105db38bf0ad4229901ee9d7f,1000.0,50000.00000000007,204260,204260,62,0.062,1239.9999999999982,0.0004729250439607292,27.46016384288105,18.66472974359931,59.21216591387056,136.788541843649,56922.52884610896,137146.5745224866,5,12.4,0.7096774193548387,61,1,0,0,100,0.002520303427034727,0.0001102970312148402,0.9219999999995707
element_class_percentages_study,4,rare_elements_20pct,20,1,f443d265ed0c0eb85ec5c788f65b327dcbb244174551548099560c755824da4d,1000.0,50000.00000000256,203641,203641,20,0.02,399.9999999999795,0.00010931980477737347,19.677564859927223,17.06478107406292,35.22394707105125,62.152697924291715,170738.7334150675,404848.88046831195,5,4.0,0.875,19,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.8899999999994179
element_class_percentages_study,4,rare_elements_20pct,20,2,cadd912426a50da068982da4e4bc80904b86688dfdaa5f1187b84c9fbe594aa4,1000.0,50000.000000000495,203588,203588,19,0.019,379.99999999999625,0.0001252969956036274,23.7404833775294,20.138240986038,45.649132425989954,70.38747008901555,169609.16279335678,381725.9279384272,5,3.8,0.5789473684210527,19,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9369999999998981
element_class_percentages_study,4,rare_elements_20pct,20,3,e72666b340010587819958029cb2438b37e487f13160ed2f4905356747122bb6,1000.0,50000.000000001164,204129,204129,21,0.021,419.9999999999902,0.00016539207464976547,28.352927082816937,19.74707221472636,62.151035813614726,92.31681306799874,167876.91833829816,319515.83062462625,5,4.2,0.16666666666666666,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9059999999999491
element_class_percentages_study,5,rare_elements_25pct,25,1,6a8d50836795c042c3cb961af07c357f0a7cac942b5c0c380329dae9ae6555db,1000.0,50000.00000000015,204164,204164,9,0.009,179.99999999999943,3.172647025911525e-05,12.690588103646101,8.887293833889998,26.437366348318758,38.43693884089589,360717.96375663235,692839.9715203687,5,1.8,1.2222222222222223,9,0,0,0,100,0.00043933200454512904,2.7708538137834522e-05,0.9530000000004293
